driver_id,domain,scenario_name,time_slice,area_slice,rider_density_pct,occlusion_lambda,meeting_k_ring,observability_profile,observability_ablation,use_urban_context,walk_penalty_per_min,route_idx,route_cost,route_distance_miles,route_duration_min,rider_id,anchor_cell,anchor_idx,pickup_h3,dropoff_h3,fare_share,passenger_count,walk_m,walk_min,anchor_progress,travel_fraction,ambiguity_count,local_straightness,turn_severity,anchor_clutter,urban_clutter_index,sidewalk_access_score,building_height_proxy,context_is_imputed,observability_score,success_probability
302,green,sparse_high_occlusion,all_day,all,10,0.4,1,calibrated,full,True,0.5,0,6.202747710241466,9.257832403345471,23.586666666666666,12436,892a100da73ffff,2,892a100da0bffff,892a100dadbffff,2.5,1,327.0165972129685,4.360221296172913,0.03278688524590164,0.08170581132537784,2,0.6455874289146583,8.103822732310719e-06,1.678134427719728,0.735114176119888,1.0,0.2431833603425373,False,0.6537939049320205,0.8115175619728081
302,green,sparse_high_occlusion,all_day,all,10,0.4,1,calibrated,full,True,0.5,0,6.202747710241466,9.257832403345471,23.586666666666666,12436,892a100da47ffff,3,892a100da0bffff,892a100dadbffff,2.5,1,185.40272727569763,2.4720363636759686,0.04918032786885246,0.05873386711996702,2,0.9999999999999999,8.10515256641035e-06,1.7366568357655687,0.79,0.9319145928058599,0.4,False,0.7230794387808949,0.839231775512358
302,green,sparse_high_occlusion,all_day,all,10,0.4,1,calibrated,full,True,0.5,1,7.036719400499585,10.502566269402365,25.451666666666664,12436,892a100da0bffff,3,892a100da0bffff,892a100dadbffff,2.5,1,181.0298750749429,2.4137316676659055,0.047619047619047616,0.11607688715188313,3,0.6614280082935478,0.6737832232628667,1.507637369732122,0.7237250089492833,0.9999805091447089,0.21064288271223797,False,0.4099069831910241,0.7139627932764095
303,green,sparse_high_occlusion,all_day,all,10,0.4,1,calibrated,full,True,0.5,0,9.539425478767695,14.237948475772678,31.12,90,892a10729abffff,0,892a1072917ffff,892a100de83ffff,9.0,1,182.50934153199137,2.433457887093218,0.0,0.08293663606384039,2,0.523012016152001,0.0,1.4840834893611758,0.7140342966019577,0.9999998023864357,0.1829551331484508,False,0.6351149950400392,0.8040459980160156
303,green,sparse_high_occlusion,all_day,all,10,0.4,1,calibrated,full,True,0.5,0,9.539425478767695,14.237948475772678,31.12,90,892a10729bbffff,1,892a1072917ffff,892a100de83ffff,9.0,1,262.0472499087457,3.4939633321166093,0.011904761904761904,0.07883458063061075,2,0.6868125229346203,0.6496275870365578,1.4914989695405436,0.7170878109872827,1.0,0.1916794599636647,False,0.47274718963109696,0.7390988758524387
303,green,sparse_high_occlusion,all_day,all,10,0.4,1,calibrated,full,True,0.5,0,9.539425478767695,14.237948475772678,31.12,4676,892a10729bbffff,1,892a107298fffff,892a10775a3ffff,8.5,1,354.9666415459386,4.732888553945847,0.011904761904761904,0.16203335249380804,1,0.6868125229346203,0.6496275870365578,1.4914989695405436,0.7170878109872827,1.0,0.1916794599636647,False,0.622747189631097,0.7990988758524388
303,green,sparse_high_occlusion,all_day,all,10,0.4,1,calibrated,full,True,0.5,1,12.455328892589511,18.590043123267925,32.663333333333334,90,892a10729abffff,0,892a1072917ffff,892a100de83ffff,9.0,1,182.50934153199137,2.433457887093218,0.0,0.1925000195864329,2,1.0,0.0,1.341226346504033,0.7140342966019577,0.9999998023864357,0.1829551331484508,False,0.7354253157959905,0.8441701263183962
303,green,sparse_high_occlusion,all_day,all,10,0.4,1,calibrated,full,True,0.5,1,12.455328892589511,18.590043123267925,32.663333333333334,90,892a10729bbffff,1,892a1072917ffff,892a100de83ffff,9.0,1,262.0472499087457,3.4939633321166093,0.009259259259259259,0.18435379528208334,2,1.0,7.3565021551758035e-06,1.4914989695405436,0.7170878109872827,1.0,0.1916794599636647,False,0.7302707542044937,0.8421083016817974
303,green,sparse_high_occlusion,all_day,all,10,0.4,1,calibrated,full,True,0.5,1,12.455328892589511,18.590043123267925,32.663333333333334,34694,892a100ea9bffff,67,892a100ea83ffff,892a100eb23ffff,5.75,1,391.2855439566297,5.217140586088395,0.6203703703703703,0.13820083753035184,3,0.9029076739092432,0.3263883194180958,1.457394642857143,0.5971625,1.0,0.3633214285714286,False,0.5640520479911045,0.7756208191964418
305,green,sparse_high_occlusion,all_day,all,10,0.4,1,calibrated,full,True,0.5,1,11.3533721898418,16.94533162662955,30.77,35276,892a100f3d7ffff,6,892a100f3d3ffff,892a100c42bffff,10.5,1,430.44397159820966,5.7392529546427955,0.061224489795918366,0.12490135869257238,2,0.7667235623046318,0.32636731618311215,1.4280474271432197,0.6909606240398328,0.9999998026678028,0.11703035439952228,False,0.5878052315237663,0.7851220926095065
