policy,seed,batch_label,driver_id,route_idx,successful_riders,attempted_riders,realized_revenue,actual_profit,selected_score,mean_wait_min,mean_walk_min,mean_observability,open_requests_before,attempted_rider_ids,successful_rider_ids,domain,scenario_name,time_slice,area_slice,hour_start,hour_end,rider_density_pct,occlusion_lambda,meeting_k_ring,observability_profile,observability_ablation,use_urban_context,walk_penalty_per_min,run_id
corridor_only,43,2015-04-18T19:52:00,183,0,0,0,0.0,-8.985595337218985,0.0,0.0,0.0,0.0,53,,,yellow,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-d10-canonical-20260410T053245Z-d0750981
corridor_only,43,2015-04-19T04:52:00,136,0,0,0,0.0,-7.4477935054121565,0.0,0.0,0.0,0.0,16,,,yellow,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-d10-canonical-20260410T053245Z-d0750981
corridor_only,43,2015-04-19T07:50:00,140,1,1,2,3.25,-2.6276852622814335,2.0,1.7166666666666666,4.164172147964859,0.2783257077105844,6,24906;235188,235188,yellow,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-d10-canonical-20260410T053245Z-d0750981
corridor_only,43,2015-04-19T12:05:00,64,0,0,3,0.0,-12.433347210657788,8.0,0.0,6.0,0.0,41,138439;85305;88256,,yellow,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-d10-canonical-20260410T053245Z-d0750981
corridor_only,43,2015-04-19T12:18:00,47,1,1,3,7.0,-6.548209825145712,10.0,4.483333333333333,5.276417678129061,0.23857133492517033,55,122805;58398;185693,58398,yellow,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-d10-canonical-20260410T053245Z-d0750981
corridor_only,43,2015-04-19T16:05:00,216,0,0,1,0.0,-12.183846794338052,1.0,0.0,6.0,0.0,35,150730,,yellow,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-d10-canonical-20260410T053245Z-d0750981
corridor_only,43,2015-04-19T17:30:00,213,0,0,2,0.0,-11.236719400499585,4.0,0.0,6.0,0.0,38,259211;265392,,yellow,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-d10-canonical-20260410T053245Z-d0750981
corridor_only,43,2015-04-19T18:10:00,175,0,0,0,0.0,-9.551915070774356,0.0,0.0,0.0,0.0,49,,,yellow,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-d10-canonical-20260410T053245Z-d0750981
corridor_only,43,2015-04-19T21:00:00,45,0,1,3,11.75,4.990507910074937,15.0,4.883333333333334,4.275683520001513,0.23012524932247092,48,102702;147341;78720,102702,yellow,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-d10-canonical-20260410T053245Z-d0750981
corridor_only,43,2015-04-19T23:31:00,120,0,1,2,12.75,0.5251873438800985,2.0,2.75,4.178161843770133,0.6608648393867929,24,213230;204830,204830,yellow,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-d10-canonical-20260410T053245Z-d0750981
corridor_only,43,2015-04-20T08:26:00,32,0,0,3,0.0,-4.970358034970858,4.0,0.0,6.0,0.0,42,133925;216781;60798,,yellow,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-d10-canonical-20260410T053245Z-d0750981
corridor_only,43,2015-04-20T09:42:00,50,0,1,3,6.0,-6.569941715237304,10.0,2.8666666666666667,4.167494541774555,0.3282609762745878,37,17757;216073;115532,216073,yellow,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-d10-canonical-20260410T053245Z-d0750981
corridor_only,43,2015-04-20T10:25:00,208,0,0,2,0.0,-12.521523730224814,3.0,0.0,6.0,0.0,39,239457;200042,,yellow,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-d10-canonical-20260410T053245Z-d0750981
corridor_only,43,2015-04-20T11:44:00,89,0,0,1,0.0,-11.622564529558703,1.0,0.0,6.0,0.0,40,121107,,yellow,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-d10-canonical-20260410T053245Z-d0750981
corridor_only,43,2015-04-20T11:50:00,48,0,0,3,0.0,-11.042672772689427,9.0,0.0,6.0,0.0,31,148200;52308;249243,,yellow,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-d10-canonical-20260410T053245Z-d0750981
corridor_only,43,2015-04-20T14:53:00,163,0,0,0,0.0,-7.915653621981684,0.0,0.0,0.0,0.0,33,,,yellow,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-d10-canonical-20260410T053245Z-d0750981
