driver_id,seed,time_slice,hour_start,hour_end,route_idx,candidate_count,time_eligible_candidate_count,feasible_opportunity_count,observable_opportunity_count,nominal_route_value,observable_route_value,walk_route_value,route_distance_miles,observability_profile,observability_ablation,use_urban_context
6,46,all_day,,,0,33,33,28,23,21.608409658617816,17.227989426055906,17.291286104272018,18.12177662892863,calibrated,full,True
6,46,all_day,,,1,24,24,3,1,-8.981099084096588,-9.66397737651612,-9.974147979617666,19.747909080741174,calibrated,full,True
7,42,all_day,,,0,77,77,50,49,36.25283097418818,30.463376986203254,31.501293754245356,7.458461232554961,calibrated,full,True
7,42,all_day,,,1,93,93,106,106,40.27352206494588,33.62828844309745,36.5777662194498,8.173847664259883,calibrated,full,True
7,43,all_day,,,0,77,77,50,49,36.25283097418818,30.463376986203254,31.501293754245356,7.458461232554961,calibrated,full,True
7,43,all_day,,,1,93,93,106,106,40.27352206494588,33.62828844309745,36.5777662194498,8.173847664259883,calibrated,full,True
7,44,all_day,,,0,77,77,50,49,36.25283097418818,30.463376986203254,31.501293754245356,7.458461232554961,calibrated,full,True
7,44,all_day,,,1,93,93,106,106,40.27352206494588,33.62828844309745,36.5777662194498,8.173847664259883,calibrated,full,True
7,45,all_day,,,0,77,77,50,49,36.25283097418818,30.463376986203254,31.501293754245356,7.458461232554961,calibrated,full,True
7,45,all_day,,,1,93,93,106,106,40.27352206494588,33.62828844309745,36.5777662194498,8.173847664259883,calibrated,full,True
7,46,all_day,,,0,77,77,50,49,36.25283097418818,30.463376986203254,31.501293754245356,7.458461232554961,calibrated,full,True
7,46,all_day,,,1,93,93,106,106,40.27352206494588,33.62828844309745,36.5777662194498,8.173847664259883,calibrated,full,True
8,42,all_day,,,0,22,22,33,33,58.928601165695255,50.437849187369764,52.654423547773106,17.643878857171263,calibrated,full,True
8,43,all_day,,,0,22,22,33,33,58.928601165695255,50.437849187369764,52.654423547773106,17.643878857171263,calibrated,full,True
8,44,all_day,,,0,22,22,33,33,58.928601165695255,50.437849187369764,52.654423547773106,17.643878857171263,calibrated,full,True
8,45,all_day,,,0,22,22,33,33,58.928601165695255,50.437849187369764,52.654423547773106,17.643878857171263,calibrated,full,True
8,46,all_day,,,0,22,22,33,33,58.928601165695255,50.437849187369764,52.654423547773106,17.643878857171263,calibrated,full,True
9,42,all_day,,,0,19,19,6,6,17.23946711074105,14.245172915732422,9.216571701396045,7.478407297401419,calibrated,full,True
9,42,all_day,,,1,19,19,6,6,6.9578684429641955,5.02550107582307,-0.8655050581261863,8.271838144829559,calibrated,full,True
9,43,all_day,,,0,19,19,6,6,17.23946711074105,14.245172915732422,9.216571701396045,7.478407297401419,calibrated,full,True
9,43,all_day,,,1,19,19,6,6,6.9578684429641955,5.02550107582307,-0.8655050581261863,8.271838144829559,calibrated,full,True
9,44,all_day,,,0,19,19,6,6,17.23946711074105,14.245172915732422,9.216571701396045,7.478407297401419,calibrated,full,True
9,44,all_day,,,1,19,19,6,6,6.9578684429641955,5.02550107582307,-0.8655050581261863,8.271838144829559,calibrated,full,True
9,45,all_day,,,0,19,19,6,6,17.23946711074105,14.245172915732422,9.216571701396045,7.478407297401419,calibrated,full,True
9,45,all_day,,,1,19,19,6,6,6.9578684429641955,5.02550107582307,-0.8655050581261863,8.271838144829559,calibrated,full,True
9,46,all_day,,,0,19,19,6,6,17.23946711074105,14.245172915732422,9.216571701396045,7.478407297401419,calibrated,full,True
9,46,all_day,,,1,19,19,6,6,6.9578684429641955,5.02550107582307,-0.8655050581261863,8.271838144829559,calibrated,full,True
10,42,all_day,,,0,111,111,19,19,18.466527893422146,15.70821172900168,12.252851027266415,7.885779263549033,calibrated,full,True
