policy,seed,batch_label,driver_id,route_idx,successful_riders,attempted_riders,realized_revenue,actual_profit,selected_score,mean_wait_min,mean_walk_min,mean_observability,open_requests_before,attempted_rider_ids,successful_rider_ids,domain,scenario_name,time_slice,hour_start,hour_end,rider_density_pct,occlusion_lambda,meeting_k_ring,observability_profile,observability_ablation,use_urban_context,walk_penalty_per_min
feasible_count_baseline,44,2015-04-24T15:57:00,148,0,0,1,0.0,-10.786636136552874,4.0,0.0,5.796384263150686,0.5070980340434749,68,534176,,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-24T17:42:00,108,0,0,0,0.0,-11.705786844296421,0.0,0.0,0.0,0.0,97,,,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-24T19:16:00,203,0,1,1,11.0,3.0744379683596987,2.0,3.433333333333333,4.391856376022578,0.7111651683876223,127,139428,139428,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-24T20:06:00,71,0,2,3,26.25,19.861282264779348,26.0,1.7083333333333335,5.592507498824499,0.5942362932843928,139,279686;173011;334759,279686;334759,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-24T20:40:00,169,0,1,1,3.25,-2.4958368026644475,2.0,1.95,4.8455463058925625,0.43119719441673854,106,91241,91241,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-25T00:15:00,5,1,1,2,15.5,5.208284762697749,6.0,1.85,4.519019245454384,0.6288616272828229,129,535027;614262,535027,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-25T00:39:00,236,0,3,3,27.0,19.391465445462114,12.0,4.05,4.786092821246635,0.753830065559431,126,596793;538962;659529,596793;538962;659529,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-25T11:00:00,94,0,0,0,0.0,-11.448751040799337,0.0,0.0,0.0,0.0,99,,,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-25T19:36:00,102,0,1,2,16.25,9.5236885928393,12.0,1.3,1.562390082655373,0.7136662572867426,120,229388;9806,229388,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-26T06:41:00,218,1,1,2,5.25,-6.783014154870942,3.0,0.2,5.151903914352641,0.634275489410739,25,592106;650788,650788,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-26T17:30:00,153,0,0,0,0.0,-8.939425478767694,0.0,0.0,0.0,0.0,93,,,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-26T19:01:00,31,0,3,3,36.75,29.739009159034136,19.0,3.3722222222222222,1.8920220722115875,0.6440468208134087,101,420720;624236;78323,420720;624236;78323,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-26T19:06:00,170,0,1,1,3.75,-7.546835970024981,1.0,2.5166666666666666,5.372529848768492,0.5734989626893745,97,98394,98394,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-27T06:32:00,179,0,1,1,5.5,-6.172731057452124,2.0,2.1666666666666665,2.5191838638868074,0.7723262732503797,38,505045,505045,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-27T07:35:00,173,0,0,0,0.0,-12.012989175686931,0.0,0.0,0.0,0.0,73,,,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-27T07:37:00,223,0,3,3,19.5,13.624979184013322,7.0,3.25,4.377295354555579,0.6849694743769591,78,436303;671830;391906,436303;671830;391906,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-27T07:53:00,54,1,2,3,12.75,5.712364696086594,32.0,1.8083333333333331,5.309932609872633,0.4465747977331119,105,423449;545603;463746,545603;463746,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-27T07:56:00,51,0,1,2,7.25,-0.10845129059117564,4.0,2.6166666666666667,2.9649442121320106,0.7007704581775176,103,574702;394154,394154,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-27T10:27:00,42,0,2,2,8.0,-3.8776852622814335,4.0,2.5,5.175188326941894,0.6315936132888906,69,444441;149432,444441;149432,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-27T10:29:00,227,0,3,3,43.25,36.44912572855954,3.0,1.2166666666666666,3.6259745852903698,0.8230511912310327,73,312246;87393;294345,312246;87393;294345,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-27T10:34:00,180,0,0,0,0.0,-6.561740216486262,0.0,0.0,0.0,0.0,70,,,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-27T11:43:00,220,0,0,2,0.0,-6.810990840965863,11.0,0.0,5.261524868404367,0.5742989122306763,98,565381;612454,,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-27T12:46:00,233,0,2,3,23.25,18.043505412156534,13.0,3.5999999999999996,3.4495925580254347,0.6680526424197529,76,37868;132959;464886,37868;132959,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-27T14:48:00,101,0,1,1,8.25,0.9129891756869268,3.0,1.3166666666666667,4.408999225291464,0.8732940753620154,110,160371,160371,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-27T23:01:00,143,0,1,1,4.0,-3.55691090757702,3.0,4.566666666666666,4.325817732398486,0.629648928490506,82,149613,149613,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-28T01:51:00,209,0,2,2,23.25,16.021565362198167,4.0,3.166666666666667,4.998779824986863,0.6988005660850058,20,660550;134887,660550;134887,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-28T17:00:00,197,0,0,0,0.0,-11.053205661948379,0.0,0.0,0.0,0.0,71,,,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-28T21:46:00,191,1,3,3,16.25,3.500999167360531,13.0,1.761111111111111,5.2215117189979905,0.60584587508848,111,549610;456607;493688,549610;456607;493688,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-28T21:49:00,1,1,2,2,23.25,12.586677768526227,4.0,2.125,4.910147456155391,0.7277230547287359,130,558686;416708,558686;416708,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-28T22:45:00,156,0,2,2,21.75,5.711282264779349,3.0,2.1166666666666667,3.035846815131112,0.6231328181647844,112,13572;270336,13572;270336,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-28T23:02:00,119,1,3,3,17.0,6.830141548709408,14.0,2.0,4.2338533216944105,0.5517767880690866,108,568490;155000;648813,568490;155000;648813,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-28T23:52:00,74,1,3,3,31.5,18.61606994171524,9.0,1.8555555555555554,3.62772902387106,0.6223379003453634,77,525817;443266;146382,525817;443266;146382,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-29T02:19:00,26,0,2,2,14.5,8.974021648626145,5.0,4.016666666666667,4.9347410843747594,0.395496572275438,18,596922;215341,596922;215341,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-29T06:41:00,130,0,1,1,5.25,-5.015112406328061,4.0,4.8,5.652321035124712,0.3694765627562825,65,644455,644455,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-29T09:30:00,240,0,2,3,10.5,5.1000000000000005,8.0,2.3000000000000003,4.766468790928287,0.6501938970005162,105,326277;675601;541857,326277;675601,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-29T13:48:00,117,0,1,1,8.5,-3.5366777685262303,3.0,2.8666666666666667,5.6959842711600555,0.4889788567352861,90,247196,247196,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-29T14:59:00,62,0,2,3,17.5,5.824021648626143,10.0,2.2,3.7707970761157115,0.5904995617481811,84,685041;195211;143116,195211;143116,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-29T19:30:00,99,0,3,3,31.0,25.814029975020816,13.0,2.0,4.828461748598859,0.7265944826796601,131,30037;433919;514691,30037;433919;514691,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-29T20:35:00,226,0,1,2,12.0,5.003080766028309,4.0,0.48333333333333334,2.947971015681264,0.7706088270740878,126,126422;216320,126422,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-29T20:41:00,17,0,0,0,0.0,-11.852373022481268,0.0,0.0,0.0,0.0,123,,,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-30T01:32:00,58,0,0,0,0.0,-12.285428809325563,0.0,0.0,0.0,0.0,37,,,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
