driver_id,seed,time_slice,hour_start,hour_end,route_idx,candidate_count,time_eligible_candidate_count,feasible_opportunity_count,observable_opportunity_count,nominal_route_value,observable_route_value,walk_route_value,route_distance_miles,observability_profile,observability_ablation,use_urban_context
193,44,all_day,,,0,14,14,11,9,17.487135720233137,12.837420524272748,12.187841741703831,10.466961611592332,calibrated,full,False
194,42,all_day,,,0,67,67,17,1,15.047252289758532,8.909644576107073,11.249431149896171,19.332459269017114,calibrated,full,False
194,42,all_day,,,1,71,71,18,5,32.16103247293922,22.80253646389213,27.975054295250438,20.655175413523555,calibrated,full,False
194,43,all_day,,,0,67,67,17,1,15.047252289758532,8.909644576107073,11.249431149896171,19.332459269017114,calibrated,full,False
194,43,all_day,,,1,71,71,18,5,32.16103247293922,22.80253646389213,27.975054295250438,20.655175413523555,calibrated,full,False
194,44,all_day,,,0,67,67,17,1,15.047252289758532,8.909644576107073,11.249431149896171,19.332459269017114,calibrated,full,False
194,44,all_day,,,1,71,71,18,5,32.16103247293922,22.80253646389213,27.975054295250438,20.655175413523555,calibrated,full,False
195,42,all_day,,,0,32,32,17,0,5.534096586178185,0.35475552772941654,1.351595055217702,17.11328867734599,calibrated,full,False
195,43,all_day,,,0,32,32,17,0,5.534096586178185,0.35475552772941654,1.351595055217702,17.11328867734599,calibrated,full,False
195,44,all_day,,,0,32,32,17,0,5.534096586178185,0.35475552772941654,1.351595055217702,17.11328867734599,calibrated,full,False
196,42,all_day,,,0,19,19,5,0,-5.603955037468777,-7.611608486392113,-7.848651071641285,18.438738861893697,calibrated,full,False
196,43,all_day,,,0,19,19,5,0,-5.603955037468777,-7.611608486392113,-7.848651071641285,18.438738861893697,calibrated,full,False
196,44,all_day,,,0,19,19,5,0,-5.603955037468777,-7.611608486392113,-7.848651071641285,18.438738861893697,calibrated,full,False
197,42,all_day,,,0,0,0,0,0,-11.053205661948379,-11.053205661948379,-11.053205661948379,16.49732188350504,calibrated,full,False
197,43,all_day,,,0,0,0,0,0,-11.053205661948379,-11.053205661948379,-11.053205661948379,16.49732188350504,calibrated,full,False
197,44,all_day,,,0,0,0,0,0,-11.053205661948379,-11.053205661948379,-11.053205661948379,16.49732188350504,calibrated,full,False
